flight_id,callsign,number,icao24,registration,typecode,origin,landing,destination,diverted,tweet_problem,tweet_result,tweet_fueldump,avh_id,avh_problem,avh_result,avh_fueldump,flight_date,flight_year,flight_month,flight_day,year_month,problem_category,diverted_airport,diverted_flag,fueldump_flag
AIJ2971_20190526,AIJ2971,4O2971,0d09f3,XA-CBA,A320,KLAX,,MMMX,,,,,,,,,2019-05-26,2019,5,26,2019-05,unspecified,,False,False
THY35DK_20190527,THY35DK,TK1552,4baa68,TC-JSH,A321,EDDV,EDDV,LTFM,EDDV,medical,diverted,unknown,,,,,2019-05-27,2019,5,27,2019-05,medical_emergency,EDDV,True,False
AAL110_20190528,AAL110,AA110,aaf0c6,N804AN,B788,KORD,,KLGA,,,,,,,,,2019-05-28,2019,5,28,2019-05,unspecified,,False,False
EZY15UF_20190529,EZY15UF,U26957,400c4f,G-EZIM,A319,EGPH,LFPG,LFPG,,unclear,unclear,unknown,,,,,2019-05-29,2019,5,29,2019-05,unconfirmed_emergency,,False,False
UAL125_20190531,UAL125,UA125,a9067b,N68061,B764,LGAV,EDDF,KEWR,EDDF,unclear,diverted,unknown,,,,,2019-05-31,2019,5,31,2019-05,unconfirmed_emergency,EDDF,True,False
RAG100_20190531,RAG100,,c00d40,C-FFAL,B732,CYUY,,CTP9,CYUL,,,,,,,,2019-05-31,2019,5,31,2019-05,unspecified,CYUL,True,False
SWA4577_20190601,SWA4577,WN4577,a99b6a,N718SW,B737,KMDW,KBOS,KBOS,,,,,,,,,2019-06-01,2019,6,1,2019-06,unspecified,,False,False
AFR15SE_20190602,AFR15SE,AF1204,394c13,F-GTAT,A321,LFPG,LFLL,LIRF,LFLL,engine,diverted,unknown,4c8b79e7,engine,diverted,unknown,2019-06-02,2019,6,2,2019-06,engine_problem,LFLL,True,False
AFR28AT_20190602,AFR28AT,AF1046,3991e1,F-HEPB,A320,LFPG,EDDF,EPWA,EDDF,unclear,diverted,unknown,,,,,2019-06-02,2019,6,2,2019-06,unconfirmed_emergency,EDDF,True,False
AFR72UF_20190602,AFR72UF,AF7453,3950c3,F-GUGD,A318,LFBP,,LFPO,,unclear,planned,unknown,,,,,2019-06-02,2019,6,2,2019-06,unconfirmed_emergency,,False,False
TOM2AM_20190603,TOM2AM,BY5118,4005a4,G-BYAW,B752,EGGW,EGGD,GCLP,EGGD,medical,diverted,unknown,,,,,2019-06-03,2019,6,3,2019-06,medical_emergency,EGGD,True,False
BTI1F5_20190603,BTI1F5,BT105,502c7b,YL-BAJ,DH8D,EVRA,EVRA,ESSA,EVRA,unclear,unclear,unknown,4c8c1e8b,cabin_pressure,return,unknown,2019-06-03,2019,6,3,2019-06,depressurization_cabin,EVRA,True,False
IBS36SA_20190604,IBS36SA,,34368e,EC-LEA,A320,EDDT,LFPG,LFPG,,,,,,,,,2019-06-04,2019,6,4,2019-06,unspecified,,False,False
RPA6030_20190604,RPA6030,DL6030,abf7e2,N870RW,E170,KIND,KIND,KLGA,KIND,unclear,return,unknown,,,,,2019-06-04,2019,6,4,2019-06,unconfirmed_emergency,KIND,True,False
BEE3JM_20190605,BEE3JM,BE263,406f9a,G-PRPE,DH8D,EGPH,EGCC,EGNX,EGCC,medical,diverted,unknown,,,,,2019-06-05,2019,6,5,2019-06,medical_emergency,EGCC,True,False
RYR160H_20190606,RYR160H,FR4079,4ca5e8,EI-FOC,B738,LEAL,,EGNT,LFBD,medical,return,unknown,,,,,2019-06-06,2019,6,6,2019-06,medical_emergency,LFBD,True,False
DAL1894_20190607,DAL1894,DL1894,acc5fb,N922DZ,B739,KSFO,KCVG,KCVG,,unclear,planned,unknown,,,,,2019-06-07,2019,6,7,2019-06,unconfirmed_emergency,,False,False
AMC106_20190608,AMC106,KM106,4d2027,9H-AEQ,A320,LMML,LFPO,EGLL,LFPO,medical,diverted,unknown,,,,,2019-06-08,2019,6,8,2019-06,medical_emergency,LFPO,True,False
AAL2270_20190608,AAL2270,AA2270,a0e7f4,N158AN,A321,KDFW,KTPA,KTPA,,,,,,,,,2019-06-08,2019,6,8,2019-06,unspecified,,False,False
BAW9CG_20190609,BAW9CG,BA289,40040d,G-BNLN,B744,EGLL,,KPHX,,unclear,unclear,unknown,4d6a301b,misc,planned,unknown,2019-06-09,2019,6,9,2019-06,unconfirmed_emergency,,False,False
JIA5654_20190610,JIA5654,AA5654,a73e6d,N566NN,CRJ9,KCLT,,KMSY,,,,,,,,,2019-06-10,2019,6,10,2019-06,unspecified,,False,False
DAL2062_20190613,DAL2062,DL2062,a3d3f0,N346DN,A321,KMSP,KBOS,KBOS,,,,,,,,,2019-06-13,2019,6,13,2019-06,unspecified,,False,False
UAL90_20190613,UAL90,UA90,a2659a,N2534U,B77W,KEWR,,LLBG,,,,,,,,,2019-06-13,2019,6,13,2019-06,unspecified,,False,False
AAL97_20190613,AAL97,AA97,a482ca,N390AA,B763,LHBP,EDDF,KPHL,EDDF,fuel_leak,diverted,unknown,4c92a6b1,fuel_leak,diverted,unknown,2019-06-13,2019,6,13,2019-06,fuel_issue,EDDF,True,False
CES5595_20190614,CES5595,MU5595,78069c,B-6715,A320,ZUUU,,ZGSD,,,,,,,,,2019-06-14,2019,6,14,2019-06,unspecified,,False,False
BAW575_20190615,BAW575,BA575,40097f,G-EUUD,A320,LIML,,EGLL,,unclear,planned,unknown,,,,,2019-06-15,2019,6,15,2019-06,unconfirmed_emergency,,False,False
ROU1911_20190615,ROU1911,AC1911,c07465,C-GSCA,B763,LHBP,EGPF,CYYZ,EGPF,medical,diverted,unknown,,,,,2019-06-15,2019,6,15,2019-06,medical_emergency,EGPF,True,False
SWA4850_20190616,SWA4850,WN4850,aab129,N7884G,B737,KDAL,KPHX,KPHX,,,,,,,,,2019-06-16,2019,6,16,2019-06,unspecified,,False,False
AFL2613_20190616,AFL2613,SU2613,42433f,VP-BMI,B738,LIMC,,UUEE,,unclear,planned,unknown,,,,,2019-06-16,2019,6,16,2019-06,unconfirmed_emergency,,False,False
AAL578_20190617,AAL578,AA578,a6fb32,N549UW,A321,KPHX,KSEA,KSEA,,,,,,,,,2019-06-17,2019,6,17,2019-06,unspecified,,False,False
AAL691_20190617,AAL691,AA691,ad24ab,N946NN,B738,KPHX,KAUS,KAUS,,,,,,,,,2019-06-17,2019,6,17,2019-06,unspecified,,False,False
ENY3650_20190617,ENY3650,AA3650,acc954,N923AE,E145,KORD,KATW,KATW,,,,,,,,,2019-06-17,2019,6,17,2019-06,unspecified,,False,False
MSR767_20190617,MSR767,MS767,0100e0,SU-GCS,B738,HECA,LEBL,LEBL,,unclear,unclear,unknown,,,,,2019-06-17,2019,6,17,2019-06,unconfirmed_emergency,,False,False
JBU296_20190617,JBU296,B6296,a7456c,N568JB,A320,KPDX,,KBOS,,,,,,,,,2019-06-17,2019,6,17,2019-06,unspecified,,False,False
ASA736_20190617,ASA736,AS736,a2d1bc,N281AK,B739,KSEA,,KBOS,,,,,,,,,2019-06-17,2019,6,17,2019-06,unspecified,,False,False
KLM76U_20190618,KLM76U,KL608,48436b,PH-BQD,B772,KSFO,,EHAM,,,,,,,,,2019-06-18,2019,6,18,2019-06,unspecified,,False,False
AAL755_20190618,AAL755,AA755,a2e0a5,N285AY,A332,LFPG,LFPG,KPHL,LFPG,unclear,return,unknown,,,,,2019-06-18,2019,6,18,2019-06,unconfirmed_emergency,LFPG,True,False
EZY729X_20190618,EZY729X,U219,406d8e,G-EZOI,A320,EGGW,EGPH,EGPH,,unclear,planned,unknown,,,,,2019-06-18,2019,6,18,2019-06,unconfirmed_emergency,,False,False
ASA589_20190620,ASA589,AS589,a67b81,N517AS,B738,KBUR,KSEA,KSEA,,,,,,,,,2019-06-20,2019,6,20,2019-06,unspecified,,False,False
TOM3GL_20190620,TOM3GL,BY1454,406471,G-FDZT,B738,EGPH,EGPF,GCRR,EGPF,bird,diverted,unknown,4c97145e,bird,diverted,unknown,2019-06-20,2019,6,20,2019-06,bird_strike,EGPF,True,False
BEE1BA_20190620,BEE1BA,BE680,406f9a,G-PRPE,DH8D,EGAC,EGAC,EGPH,EGAC,unclear,return,unknown,4c97173e,engine,return,unknown,2019-06-20,2019,6,20,2019-06,engine_problem,EGAC,True,False
AIC503_20190620,AIC503,AI503,800be5,VT-CID,A20N,VOBL,VOHS,VIDP,VOHS,technical,diverted,unknown,,,,,2019-06-20,2019,6,20,2019-06,technical_systems,VOHS,True,False
PCM8697_20190620,PCM8697,PCM8697,a96f22,N707FX,C208,KSMF,KRDD,KRDD,,,,,,,,,2019-06-20,2019,6,20,2019-06,unspecified,,False,False
DAL411_20190621,DAL411,DL411,a1286c,N174DZ,B763,EHAM,EIDW,KMCO,EIDW,medical,diverted,unknown,,,,,2019-06-21,2019,6,21,2019-06,medical_emergency,EIDW,True,False
DAL2274_20190622,DAL2274,DL2274,abd2e6,N861DN,B739,KATL,KDEN,KDEN,,unclear,unclear,unknown,,,,,2019-06-22,2019,6,22,2019-06,unconfirmed_emergency,,False,False
BEE1FN_20190622,BEE1FN,BE881,5110dd,ES-ATA,AT76,EGPF,EGPF,EGHI,EGPF,technical,return,unknown,4c9866cc,misc,return,unknown,2019-06-22,2019,6,22,2019-06,technical_systems,EGPF,True,False
RRR6473_20190622,RRR6473,,43c171,ZZ171,C17,,EGVN,,,unclear,unclear,unknown,,,,,2019-06-22,2019,6,22,2019-06,unconfirmed_emergency,,False,False
UAL1652_20190623,UAL1652,UA1652,aaf9ea,N806UA,A319,KEWR,KATL,KATL,,,,,,,,,2019-06-23,2019,6,23,2019-06,unspecified,,False,False
NKS970_20190624,NKS970,NK970,a6464b,N503NK,A319,KDEN,KFLL,KFLL,,,,,,,,,2019-06-24,2019,6,24,2019-06,unspecified,,False,False
CAW419_20190624,CAW419,MN419,00c465,ZS-ZWU,B738,FAOR,,FACT,,,,,,,,,2019-06-24,2019,6,24,2019-06,unspecified,,False,False
PAL945_20190625,PAL945,,c0013b,C-FAMC,SW4,,CYWG,,,,,,,,,,2019-06-25,2019,6,25,2019-06,unspecified,,False,False
JZR306_20190626,JZR306,J9306,70620c,9K-CAK,A320,LTFJ,LTFJ,OKBK,LTFJ,cabin_pressure,return,unknown,,,,,2019-06-26,2019,6,26,2019-06,depressurization_cabin,LTFJ,True,False
BAW2276_20190627,BAW2276,BA2276,405bfc,G-YMMS,B772,KLAS,EGKK,EGKK,,unclear,unclear,unknown,,,,,2019-06-27,2019,6,27,2019-06,unconfirmed_emergency,,False,False
EZY49BT_20190627,EZY49BT,U26956,400e5a,G-EZAX,A319,LFPG,LFPG,EGPH,LFPG,engine,return,unknown,,,,,2019-06-27,2019,6,27,2019-06,engine_problem,LFPG,True,False
AFL2590_20190628,AFL2590,SU2590,400140,VP-BWD,A320,UUEE,EIDW,EIDW,,medical,planned,unknown,,,,,2019-06-28,2019,6,28,2019-06,medical_emergency,,False,False
VIR156G_20190629,VIR156G,VS156,406ecc,G-VFAN,B789,KLAS,EGLL,EGLL,,unclear,planned,unknown,,,,,2019-06-29,2019,6,29,2019-06,unconfirmed_emergency,,False,False
AFR72PE_20190630,AFR72PE,AF7733,3985a3,F-HBND,A320,LFRB,LFPG,LFPG,,unclear,unclear,unknown,,,,,2019-06-30,2019,6,30,2019-06,unconfirmed_emergency,,False,False
RFR7270_20190701,RFR7270,,43c8d8,ZM337,E50P,,EGNX,,,unclear,unclear,unknown,,,,,2019-07-01,2019,7,1,2019-07,unconfirmed_emergency,,False,False
BAW20R_20190702,BAW20R,BA294,4005e2,G-CIVI,B744,KORD,,EGLL,,unclear,unclear,unknown,,,,,2019-07-02,2019,7,2,2019-07,unconfirmed_emergency,,False,False
AAL743_20190702,AAL743,AA743,a2e0a5,N285AY,A332,LEBL,EGLL,KPHL,EGLL,unclear,diverted,unknown,,,,,2019-07-02,2019,7,2,2019-07,unconfirmed_emergency,EGLL,True,False
BAW119_20190703,BAW119,BA119,405bfe,G-YMMU,B772,EGLL,EGLL,VOBL,EGLL,technical,return,fueldump,4c9f1208,smoke_burn_smell_flames,return,fueldump,2019-07-03,2019,7,3,2019-07,smoke_fire_fumes,EGLL,True,True
FFT1835_20190703,FFT1835,F91835,a3904c,N329FR,A20N,KDTW,KAUS,KAUS,,,,,,,,,2019-07-03,2019,7,3,2019-07,unspecified,,False,False
UAL57_20190704,UAL57,UA57,a05629,N12006,B78X,KEWR,LFPG,LFPG,,unclear,planned,unknown,,,,,2019-07-04,2019,7,4,2019-07,unconfirmed_emergency,,False,False
TOM517_20190705,TOM517,BY517,406cdd,G-POWM,A320,GMMX,LFBD,EGKK,LFBD,unclear,diverted,unknown,4ca10ad5,engine,diverted,unknown,2019-07-05,2019,7,5,2019-07,engine_problem,LFBD,True,False
EXS634_20190705,EXS634,LS634,40717c,G-JZBH,B738,GCTS,LPPT,EGNX,LPPT,medical,diverted,unknown,,,,,2019-07-05,2019,7,5,2019-07,medical_emergency,LPPT,True,False
BEL3RW_20190706,BEL3RW,SN3667,44ce73,OO-SSS,A319,EBBR,,LFBO,,unclear,unclear,unknown,,,,,2019-07-06,2019,7,6,2019-07,unconfirmed_emergency,,False,False
SKW5295_20190706,SKW5295,UA5295,a0af7c,N143SY,E75L,KBHM,KDEN,KDEN,,,,,,,,,2019-07-06,2019,7,6,2019-07,unspecified,,False,False
JIA5116_20190708,JIA5116,OH5116,a653f6,N507AE,CRJ7,KSTL,KDCA,KDCA,,,,,,,,,2019-07-08,2019,7,8,2019-07,unspecified,,False,False
GJS4512_20190708,GJS4512,UA4512,a124f1,N173GJ,CRJ7,KDEN,KDEN,KRDM,KDEN,unclear,return,unknown,,,,,2019-07-08,2019,7,8,2019-07,unconfirmed_emergency,KDEN,True,False
AAL1895_20190708,AAL1895,AA1895,a771af,N579UW,A321,KLAS,KCLT,KCLT,,,,,,,,,2019-07-08,2019,7,8,2019-07,unspecified,,False,False
AAY2404_20190709,AAY2404,G42404,a1e241,N220NV,A320,KPIE,KGRR,KGRR,,,,,,,,,2019-07-09,2019,7,9,2019-07,unspecified,,False,False
OXF45_20190709,OXF45,,406a99,G-OXFB,PA34,EGTK,EGGP,EGNR,EGNR,unclear,unclear,unknown,,,,,2019-07-09,2019,7,9,2019-07,unconfirmed_emergency,EGNR,True,False
QTR6UG_20190710,QTR6UG,QR629,06a0b5,A7-BCQ,B788,OPLA,OTHH,OTHH,,unclear,planned,unknown,,,,,2019-07-10,2019,7,10,2019-07,unconfirmed_emergency,,False,False
SKW5355_20190710,SKW5355,UA5355,aabd56,N791SK,CRJ7,KDAY,KIND,KDEN,KIND,unclear,diverted,unknown,4ca497e3,cabin_pressure,diverted,unknown,2019-07-10,2019,7,10,2019-07,depressurization_cabin,KIND,True,False
DAL906_20190710,DAL906,DL906,a8df4b,N6709,B752,MGGT,KATL,KATL,,,,,,,,,2019-07-10,2019,7,10,2019-07,unspecified,,False,False
FDX5279_20190712,FDX5279,FX5279,a86d2b,N642FE,MD11,VIDP,VABB,OMDB,VABB,unclear,unclear,unknown,,,,,2019-07-12,2019,7,12,2019-07,unconfirmed_emergency,VABB,True,False
ARG1403_20190713,ARG1403,AR1403,e06542,LV-FUB,B738,SAME,SAEZ,SABE,SAEZ,,,,,,,,2019-07-13,2019,7,13,2019-07,unspecified,SAEZ,True,False
AUA463_20190714,AUA463,OS463,440828,OE-LWL,E195,LOWW,EGCC,EGCC,,unclear,planned,unknown,4ca5e1cd,cabin_pressure,planned,unknown,2019-07-14,2019,7,14,2019-07,depressurization_cabin,,False,False
BAW17TH_20190714,BAW17TH,BA2593,4008e6,G-MIDS,A320,LICC,EGKK,EGKK,,smoke_burn_smell_flames,planned,unknown,,,,,2019-07-14,2019,7,14,2019-07,smoke_fire_fumes,,False,False
AFR55MZ_20190714,AFR55MZ,AF1158,4ca612,EI-RJF,RJ85,LFPG,,EGNT,,unclear,unclear,unknown,,,,,2019-07-14,2019,7,14,2019-07,unconfirmed_emergency,,False,False
ASR172B_20190715,ASR172B,,3924a4,F-GJFE,BE20,,LFBO,,,unclear,unclear,unknown,,,,,2019-07-15,2019,7,15,2019-07,unconfirmed_emergency,,False,False
THY4SN_20190715,THY4SN,TK7368,4bcc53,TC-SBS,B738,LTBR,LTAC,LTCG,LTAC,unclear,diverted,unknown,,,,,2019-07-15,2019,7,15,2019-07,unconfirmed_emergency,LTAC,True,False
SWA1165_20190715,SWA1165,WN1165,a97db2,N710SW,B737,KPHX,KAUS,KAUS,,,,,,,,,2019-07-15,2019,7,15,2019-07,unspecified,,False,False
BAW38P_20190719,BAW38P,BA288,40068f,G-CIVN,B744,KPHX,EGLL,EGLL,,medical,planned,unknown,,,,,2019-07-19,2019,7,19,2019-07,medical_emergency,,False,False
RPA4599_20190719,RPA4599,AA4599,a00929,N101HQ,E75S,KPHL,KPHL,KSAV,KPHL,cabin_pressure,return,unknown,4caa156c,cabin_pressure,return,unknown,2019-07-19,2019,7,19,2019-07,depressurization_cabin,KPHL,True,False
AVA218_20190720,AVA218,AV218,a9aec5,N723AV,A319,SAEZ,,SKBO,,,,,,,,,2019-07-20,2019,7,20,2019-07,unspecified,,False,False
TIE543H_20190720,TIE543H,,49d304,OK-RAH,BE40,,LFML,,,,,,,,,,2019-07-20,2019,7,20,2019-07,unspecified,,False,False
NCR320_20190720,NCR320,N8320,a7411e,N567CA,B752,MGMM,KBOS,KBOS,,,,,,,,,2019-07-20,2019,7,20,2019-07,unspecified,,False,False
GLO9186_20190722,GLO9186,G39186,e49266,PR-GYD,B738,SBFZ,,SBSP,,,,,,,,,2019-07-22,2019,7,22,2019-07,unspecified,,False,False
AFL2175_20190723,AFL2175,SU2175,42434f,VP-BFF,A321,ENGM,ENGM,UUEE,ENGM,unclear,return,unknown,4cab5bda,cabin_pressure,return,hold_to_reduce,2019-07-23,2019,7,23,2019-07,depressurization_cabin,ENGM,True,True
EJA579_20190723,EJA579,,a77147,N579QS,C56X,,KMGE,,,,,,,,,,2019-07-23,2019,7,23,2019-07,unspecified,,False,False
BTQ864_20190723,BTQ864,4B864,a9b053,N723ST,PC12,KBOS,CYOW,KMSS,CYOW,,,,,,,,2019-07-23,2019,7,23,2019-07,unspecified,CYOW,True,False
DLH469_20190724,DLH469,LH469,3c6571,D-AIKQ,A333,KAUS,,EDDF,,,,,,,,,2019-07-24,2019,7,24,2019-07,unspecified,,False,False
SWR348_20190725,SWR348,LX348,4b1804,HB-JCM,BCS3,LSGG,,EGLL,LFPG,engine,diverted,unknown,4cac778d,engine,diverted,unknown,2019-07-25,2019,7,25,2019-07,engine_problem,LFPG,True,False
DAL237_20190726,DAL237,DL237,a0f4f6,N16065,B763,LIRF,EGLL,KDTW,EGLL,medical,diverted,unknown,,,,,2019-07-26,2019,7,26,2019-07,medical_emergency,EGLL,True,False
ETH8801_20190727,ETH8801,ET8801,04000b,ET-ALH,B763,VNKT,VIDP,VIDP,,unclear,planned,unknown,,,,,2019-07-27,2019,7,27,2019-07,unconfirmed_emergency,,False,False
XOJ546_20190729,XOJ546,,a6f04c,N546XJ,CL30,,KCLL,,,,,,,,,,2019-07-29,2019,7,29,2019-07,unspecified,,False,False
VJC492_20190730,VJC492,VJ492,8880cd,VN-A690,A320,VVBM,VVVH,VVNB,VVVH,,,,,,,,2019-07-30,2019,7,30,2019-07,unspecified,VVVH,True,False
EZY51MJ_20190805,EZY51MJ,U28905,4073a1,G-UZHD,A20N,EGKK,LFBD,LXGB,LFBD,unclear,diverted,unknown,,,,,2019-08-05,2019,8,5,2019-08,unconfirmed_emergency,LFBD,True,False
SWA4321_20190806,SWA4321,WN4321,a1dcf2,N219WN,B737,KMDW,,KATL,,,,,,,,,2019-08-06,2019,8,6,2019-08,unspecified,,False,False
RYR77FJ_20190807,RYR77FJ,FR7544,4ca564,EI-DPY,B738,EGCC,,LEBL,LFBO,technical,diverted,hold_to_reduce,,,,,2019-08-07,2019,8,7,2019-08,technical_systems,LFBO,True,True
AAR762_20190807,AAR762,OZ762,71bf54,HL7754,A333,WIII,RKSI,RKSI,,,,,,,,,2019-08-07,2019,8,7,2019-08,unspecified,,False,False
JSX204_20190807,JSX204,XE204,a28b00,N263JX,E135,KLAS,KLAX,KOAK,KLAX,unclear,diverted,unknown,,,,,2019-08-07,2019,8,7,2019-08,unconfirmed_emergency,KLAX,True,False
ROU1685_20190808,ROU1685,AC1685,c0482a,C-GBIN,A319,CYUL,CYYJ,CYYJ,,,,,,,,,2019-08-08,2019,8,8,2019-08,unspecified,,False,False
FDX1429_20190808,FDX1429,FX1429,a7acc5,N594FE,MD11,KMEM,KSMF,KSMF,,,,,,,,,2019-08-08,2019,8,8,2019-08,unspecified,,False,False
ROU1901_20190809,ROU1901,AC1901,c020e4,C-FMLV,B763,LGAV,EIDW,CYYZ,EIDW,hydraulics,diverted,unknown,4cb86c3a,hydraulics,diverted,unknown,2019-08-09,2019,8,9,2019-08,gear_hydraulics,EIDW,True,False
SVR2803_20190809,SVR2803,U62803,424435,VQ-BCE,A321,UUDD,,UCFM,,,,,,,,,2019-08-09,2019,8,9,2019-08,unspecified,,False,False
EZY79MB_20190810,EZY79MB,U28374,406a91,G-EZWP,A320,LIBR,LFPG,EGKK,LFPG,unclear,diverted,unknown,,,,,2019-08-10,2019,8,10,2019-08,unconfirmed_emergency,LFPG,True,False
QTR920_20190811,QTR920,QR920,06a073,A7-BBC,B77L,OTHH,OTHH,NZAA,OTHH,engine,diverted,fueldump,4cb7362d,engine,return,fueldump,2019-08-11,2019,8,11,2019-08,engine_problem,OTHH,True,True
BGA113C_20190812,BGA113C,,394a62,F-GSTC,A3ST,LFBO,LFBO,,LFBO,unclear,return,unknown,,,,,2019-08-12,2019,8,12,2019-08,unconfirmed_emergency,LFBO,True,False
TUI93E_20190813,TUI93E,X32914,3c4961,D-ABKA,B738,EDDL,,LEIB,LFML,unclear,diverted,unknown,,,,,2019-08-13,2019,8,13,2019-08,unconfirmed_emergency,LFML,True,False
RAM718D_20190813,RAM718D,AT718,020027,CN-RNR,B737,GMMN,LFLL,LFLL,,unclear,unclear,unknown,,,,,2019-08-13,2019,8,13,2019-08,unconfirmed_emergency,,False,False
ACP2614_20190815,ACP2614,8V2614,505c4d,OM-ACB,B744,EBLG,EBLG,DGAA,EBLG,unclear,return,hold_to_reduce,,,,,2019-08-15,2019,8,15,2019-08,unconfirmed_emergency,EBLG,True,True
AFR11DN_20190816,AFR11DN,AF1000,394c19,F-GTAZ,A321,LFPG,,LEMD,LFBD,technical,return,unknown,4cba3de2,cabin_pressure,diverted,unknown,2019-08-16,2019,8,16,2019-08,depressurization_cabin,LFBD,True,False
AFR896_20190816,AFR896,AF896,396441,F-GZCB,A332,LFPG,LFPG,FCBB,LFPG,medical,return,unknown,,,,,2019-08-16,2019,8,16,2019-08,medical_emergency,LFPG,True,False
EIN28G_20190816,EIN28G,EI286,4ca555,EI-RJI,RJ85,EIDW,EIDW,EGLC,EIDW,unclear,return,unknown,,,,,2019-08-16,2019,8,16,2019-08,unconfirmed_emergency,EIDW,True,False
AFR702_20190816,AFR702,AF702,3949e0,F-GSPA,B772,LFPG,LFPG,DIAP,LFPG,unclear,return,unknown,,,,,2019-08-16,2019,8,16,2019-08,unconfirmed_emergency,LFPG,True,False
UAL1475_20190817,UAL1475,UA1475,ac0b61,N87507,B738,KORD,KMSN,PANC,KMSN,engine,diverted,unknown,,,,,2019-08-17,2019,8,17,2019-08,engine_problem,KMSN,True,False
JBU623_20190817,JBU623,B6623,ad9e73,N977JE,A321,KJFK,KCLE,KLAX,KCLE,smoke_burn_smell_flames,diverted,hold_to_reduce,4cbb8147,smoke_burn_smell_flames,diverted,hold_to_reduce,2019-08-17,2019,8,17,2019-08,smoke_fire_fumes,KCLE,True,True
VIR106F_20190819,VIR106F,VS106,406d4c,G-VCRU,B789,KSEA,,EGLL,,,,,,,,,2019-08-19,2019,8,19,2019-08,unspecified,,False,False
FRS51_20190820,FRS51,,896c24,954,PC21,,OMDW,,,,,,,,,,2019-08-20,2019,8,20,2019-08,unspecified,,False,False
AFR1145_20190820,AFR1145,AF1145,3944e1,F-GRHB,A319,UUEE,ELLX,LFPG,ELLX,unclear,diverted,unknown,4cbcbfb7,brakes,diverted,unknown,2019-08-20,2019,8,20,2019-08,unconfirmed_emergency,ELLX,True,False
DAL173_20190820,DAL173,DL173,ab20e7,N816NW,A333,LIMC,LFPG,KJFK,LFPG,unclear,diverted,fueldump,,,,,2019-08-20,2019,8,20,2019-08,unconfirmed_emergency,LFPG,True,True
DAL773_20190820,DAL773,DL773,a3f120,N353NB,A319,KBOI,,KSLC,,,,,,,,,2019-08-20,2019,8,20,2019-08,unspecified,,False,False
SKW4165_20190821,SKW4165,DL4165,aca5ff,N914EV,CRJ2,KTVC,KDTW,KDTW,,unclear,unclear,unknown,,,,,2019-08-21,2019,8,21,2019-08,unconfirmed_emergency,,False,False
DLX49_20190822,DLX49,,a60e77,N49HJ,HDJT,KVNY,KLAS,KSAC,KLAS,,,,,,,,2019-08-22,2019,8,22,2019-08,unspecified,KLAS,True,False
AAL542_20190822,AAL542,AA542,a8ce4f,N667AW,A320,KPHX,KSMF,KSMF,,,,,,,,,2019-08-22,2019,8,22,2019-08,unspecified,,False,False
DAL982_20190822,DAL982,DL982,ad3c27,N952AT,B712,KATL,KTLH,KTLH,,,,,,,,,2019-08-22,2019,8,22,2019-08,unspecified,,False,False
UAL1413_20190823,UAL1413,UA1413,a533bd,N434UA,A320,KSEA,,KDEN,,,,,,,,,2019-08-23,2019,8,23,2019-08,unspecified,,False,False
ASH6300_20190823,ASH6300,YV6300,ac52f2,N89308,E75L,KIAH,KRDU,MMGL,KRDU,,,,,,,,2019-08-23,2019,8,23,2019-08,unspecified,KRDU,True,False
ASH5875_20190824,ASH5875,AA5875,ac8d6a,N908FJ,CRJ9,KMLI,KMCI,KDFW,KMCI,unclear,diverted,unknown,,,,,2019-08-24,2019,8,24,2019-08,unconfirmed_emergency,KMCI,True,False
DAL2454_20190824,DAL2454,DL2454,a8e2d6,N67171,B752,KSNA,KATL,KATL,,,,,,,,,2019-08-24,2019,8,24,2019-08,unspecified,,False,False
HAL481_20190825,HAL481,HA481,a455ea,N379HA,A332,PHNL,NTAA,NTAA,,,,,,,,,2019-08-25,2019,8,25,2019-08,unspecified,,False,False
AAL199_20190825,AAL199,AA199,aa28f2,N754AN,B772,LIMC,EGLL,KJFK,EGLL,unclear,diverted,unknown,,,,,2019-08-25,2019,8,25,2019-08,unconfirmed_emergency,EGLL,True,False
DAL573_20190825,DAL573,DL573,a8df4b,N6709,B752,KLAX,,MMMX,,,,,,,,,2019-08-25,2019,8,25,2019-08,unspecified,,False,False
BAW89P_20190826,BAW89P,BA278,406d79,G-ZBKC,B789,KSJC,EGLL,EGLL,,unclear,unclear,unknown,,,,,2019-08-26,2019,8,26,2019-08,unconfirmed_emergency,,False,False
AAL2318_20190826,AAL2318,AA2318,ac81d2,N905AU,A321,KDFW,KLAX,KLAX,,,,,,,,,2019-08-26,2019,8,26,2019-08,unspecified,,False,False
DAL2590_20190828,DAL2590,DL2590,ab43c6,N825DN,B739,KATL,KDEN,KDEN,,,,,,,,,2019-08-28,2019,8,28,2019-08,unspecified,,False,False
BCS63A_20190829,BCS63A,,3c5434,D-AEAT,A306,LEMD,LEMD,EHAM,LEMD,unclear,return,unknown,,,,,2019-08-29,2019,8,29,2019-08,unconfirmed_emergency,LEMD,True,False
JIA5566_20190829,JIA5566,AA5566,a6bf4e,N534AE,CRJ7,KHSV,KCLT,KCLT,,,,,,,,,2019-08-29,2019,8,29,2019-08,unspecified,,False,False
TAR635_20190831,TAR635,TU635,02a1cd,TS-ION,B736,LFPO,,DTTJ,LFML,unclear,diverted,unknown,,,,,2019-08-31,2019,8,31,2019-08,unconfirmed_emergency,LFML,True,False
